Title,Id,Trailer Link,Director,Cast,genre_ids,Genre,Budget,Revenue,Overview,Homepage,Year,Runtime,Popularity,Adult,Release_Date,Original_Title,Original_Language,Tagline,Vote_Average,Vote_Count
Sirphire,137673,https://www.youtube.com/watch?v=AOEGz5JBUq8,Harjit Singh Ricky,"['Priyanshu Chatterjee', 'Monica Bedi', 'Preet Harpal', 'Gurleen Chopra', 'Karamjit Anmol', 'Binnu Dhillon', 'Rose J. Kaur', 'Shavinder Mahal', 'Ravinder Mand', 'Harwant Brar Mojukhera', 'Roshan Prince', 'Ramniq Sandhu', 'B.N. Sharma']",,"Comedy, Drama",0,0,"Inder loves to make merry with his friends Preet and Bittu. They face a huge challenge when they have to deal with a corrupt policeman, causing them to learn how to take their lives seriously.",,2012,130,0.6,False,2012-08-10,Sirphire,pa,,0.0,0
Alms for a Blind Horse,127925,,Gurvinder Singh,"['Samuel John', 'Mal Singh', 'Serbjeet Kaur', 'Dharminder Kaur', 'Emmanuel Singh', 'Kulwinder Kaur', 'Lakha Singh', 'Gurinder Makna']",,Drama,0,0,A family living in a Punjab village deals with social and labor inequities until a fight breaks out during a lunar eclipse.,,2011,112,1.4,False,2011-09-09,ਅੰਨ੍ਹੇ ਘੋੜੇ ਦਾ ਦਾਨ,pa,,7.8,4
Yaar Pardesi,305818,,Gurbir Singh Grewal,"['Gurpreet Ghuggi', 'Claudia Ciesla', 'Vandana Singh', 'Binnu Dhillon', 'Raghveer Boli', 'B.N. Sharma', 'Anita Meet']",,"Drama, Comedy, Romance",0,0,"Yaar Pardesi is the story of two NRI girls and their foreign friend who reach India, befriending Kukku who they believe is a taxi driver. Through their journey, the girls face romance and are wooed by Kukku's friends who are interested in them upon hearing that they have come from Canada. Do Kukku's friends genuinely love the girls or are their intentions something related to settling in Canada? What follows is confusion and a lot of drama.",,2012,0,1.093,False,2012-08-24,ਯਾਰ ਪਰਦੇਸੀ,pa,,0.0,0
Raula Pai Gaya,138075,,Atharv Baluja,"['Jaswinder Bhalla', 'Ravinder Grewal', 'Surbhi Jyoti', 'Binnu Dhillon', 'Kartar Cheema', 'Maninder Vaily', 'Damandeep Singh Mann', 'Harjit Harman', 'B.N. Sharma', 'Sardar Sohi']",,,0,0,"The story of Aiven Raula Pai Gaya has shown the issues which are relatable to common people's life in modern days. Its the story of three college friends, enjoying their young life but mostly it revolves around Rajveer (Ravinder Grewal). Rajveer is the commander of a short army of three friends and leads them to find fun every time. But with his fun loving life, he has to go through some real difficulties at his family level, friendship level and in his love life. When everything is going right in his life suddenly he gets hit with a big shock which changes the motive of his life. Then he decides to take turn towards rectifying all the problems caused because of him.",,2012,0,0.6,False,2012-08-31,Raula Pai Gaya,pa,,8.0,1
Ajj De Ranjhe,138081,,Manmohan Singh,"['Aman Dhaliwal', 'Gurpreet Ghuggi', 'Kimi Verma', 'Rana Ranbir', 'Deep Dhillon', 'Kulwinder Kaur', 'Gugu Gill', 'Darshan Aulakh', 'Shavinder Mahal', 'Rana Jung Bahadur', 'Jagtar Jaggi']",,,0,0,Comedic situations dog the heels of a media-obsessed youngster and a determined rookie cop.,,2012,0,0.703,False,2012-09-14,Ajj De Ranjhe,hi,,6.0,1
Pinky Moge Wali,138082,https://www.youtube.com/watch?v=xsrjWxSCcM8,Vikram Dhillon,"['Neeru Bajwa', 'Gavie Chahal', 'K.S. Makhan', 'Geeta Zaildar', 'Harpal Singh', 'B.N. Sharma']",,Comedy,0,0,"After the loss of her mother, Pinky yearns for her father's illusive love. She gets herself kidnapped by a gang of crooks, just to get his attention.",,2012,0,1.244,False,2012-09-28,Pinky Moge Wali,en,,7.0,1
Saadi Wakhri Hai Shaan,137167,,Gurbir Singh Grewal,[],,,0,0,Punjabis live larger than life.,,2012,0,0.6,False,2012-10-12,Saadi Wakhri Hai Shaan,en,,0.0,0
Burrraahh,232688,https://www.youtube.com/watch?v=8ssdN20eR_U,Sagar S. Sharma,"['Ashish Dangi', 'Mukul Dev', 'Pabla Gulati', 'Yuvraj Hans', 'Avantika Hundal', 'Deep Joshi']",,"Comedy, Drama",0,0,"Jass (Yuvraj Hans) and Velly (Harish Verma) are both college-going boys, who fall in love with Avantika Hundal and Rose (Parul Gulati) respectively. Their odysseys of love make them do many crazy things and finally are compelled to get into the college Bhangra Team. Though they are reluctant to join it in the starting, but eventually become passionate about it. Dutta (B.N. Sharma) does not want them to perform. Their college is sailing in uncertainties of being shut down; a flop show by the Bhangra Team will result in college being locked down. In his attempts to flop the show, he how so ever manages to convince parents of Velly, Jass and his friend, who make sure that their sons do not perform that day by engaging them into some important works. - See more at: http://punjabimania.com/movie-review-burrraahh-punjabi-movie/#sthash.kDUOegab.dpuf",,2012,121,0.6,False,2012-10-19,Burrraahh,en,,0.0,0
Power Cut,139583,https://www.youtube.com/watch?v=-p76se_f4aQ,Jaspal Bhatti,"['Jaspal Bhatti', 'Jasraj Singh Bhatti', 'Surilie Gautam', 'Jaswinder Bhalla', 'Prem Chopra', 'B.N. Sharma', 'Gurchet Chitrakar', 'Rajesh Puri', 'Chandan Prabhakar', 'Zafar Khan']",,Comedy,0,0,"Power Cut is a 2012 Indian Punjabi romantic comedy film. It was the last film directed by Jaspal Bhatti and produced by Paveljeet Singh under B &amp; R Films and Madarts Jaspal Bhatti's Film School. The lead actors include Jaspal Bhatti himself, his wife Savita Bhatti and several well-known Punjabi actors. The film is releasing on 26 October, 2012 worldwide. The movie mocks at the power outage and corruption situation in India, especially in the state of Punjab.  Contents",,2012,124,1.474,False,2012-10-26,Power Cut,en,,7.5,1
Sadi Gali Aaya Karo,662036,,Sunil Puri,"['Nav Bajwa', 'Raghveer Boli', 'Anuj Puri', 'Gagan Gill', 'Harpal Singh']",,Comedy,0,0,"Two young boys, one from Punjab and the other from Haryana, face a dilemma when both fall for a girl from Chandigarh. They constantly compete to win her over and land themselves in sticky situations.",,2015,135,0.6,False,2015-04-15,Sadi Gali Aaya Karo,pa,,0.0,0
Saadi Love Story,156990,https://www.youtube.com/watch?v=yTGFU9ciuFQ,Dheeraj Rattan,"['Neeru Bajwa', 'Diljit Dosanjh', 'Surveen Chawla', 'Amrinder Gill', 'Neetu Singh', 'Jimmy Shergill']",,"Comedy, Romance",0,0,A romantic awaits her Prince Charming.,,2013,125,1.221,False,2013-01-11,Saadi Love Story,pa,,4.7,3
Tu Mera 22 Main Tera 22,161252,,Amit Prasher,"['Amrinder Gill', 'Yo Yo Honey Singh', 'Binnu Dhillon', 'Mandy Takhar', 'Wamiqa Gabbi']",,,0,0,"A Punjabi film starring Amrinder Gill, Mandy Takhar and  Yo Yo Honey Singh, who also composed the music.",,2013,114,0.6,False,2013-01-25,Tu Mera 22 Main Tera 22,en,,5.0,2
Pehchaan 3D,164044,,Manny Parmar,[],,,0,0,A college student finds himself through a trial by fire.,,2013,0,0.6,False,2013-02-01,Pehchaan 3D,en,,0.0,0
Stupid 7,504884,https://www.youtube.com/watch?v=Eq50kCSyQlk,Pali Bhupinder Singh,"['Gugu Gill', 'Millind Gaba', 'Sukhbir Razia', 'Pukhraj Bhalla']",,Family,0,0,Seven stories interweave to create this relatable tale of the gap between teenagers and the older generation.,,2013,150,0.964,False,2013-02-01,Stupid 7,en,Stupid 7 (2013),0.0,0
Singh vs Kaur,168111,https://www.youtube.com/watch?v=TalJdOehdqk,Navaniat Singh,"['Gippy Grewal', 'Surveen Chawla', 'Rohit Khurana', 'Avtar Gill', 'Japji Khaira', 'Binnu Dhillon', 'B.N. Sharma', 'Daljit Kaur', 'Karamjit Anmol', 'Harpreet Walia', 'Gurpreet Bhangu', 'Sean Bindra', 'Rana Jung Bahadur', 'Malkeet Rauni', 'Babbal Rai', 'Sardar Sohi', 'Baljit Zakhmi', 'Chander Kalra', 'Labh Chatamliwala', 'Harinder Bhullar', 'Isher Singh', 'Bittu Bajwa', 'Sucha Singh', 'Taran Jagpal', 'Pushpa Kaushal', 'Jarnail Singh', 'Harkirat Pal Singh']",,"Action, Comedy, Drama",0,0,"Nihal Singh is a young man from a village in Nabha, who in an attempt to get rid of an unwanted marriage proposal, ends up lying to his entire village that he loves somebody named 'Jasneet Kaur' (Surveen Chawla) from Vancouver. In reality, Jasneet is a girl, who Nihal and his friend and partner in crime, Taari (Binnu Dhillon) find on the web and keep a picture of her to show as proof to the village. Coaxed by his mother and a nagging village 'Taayi', Nihal Singh sets out for Canada to stay with Taari's Chacha (B.N. Sharma) and get his help in finding the whereabouts of Jasneet. There he also meets a girl named, Simrat (Japji Khaira) who informs him that Jasneet belongs to one of the wealthiest family in Vancouver and that it would be very difficult for him to reach her.",,2013,149,2.296,False,2013-02-15,Singh vs Kaur,pa,,5.6,8
Pooja Kiven Aa,183307,,Nidhi Sharma,[],,,0,0,Three young men come to the aid of an NRI woman when her uncle tries to cheat her out of her Mumbai estate.,,2013,0,1.274,False,2013-03-22,Pooja Kiven Aa,en,,4.0,2
Why Do(n't) You Love Me?,825094,,Imi Nimanbegu,"['Bashkim Alaj', 'Rajmonda Cukoviq', 'Shefqet Luca', 'Imi Nimanbegu', 'Margareta Shkreli']",,Comedy,0,0,"How many times have we commented on the ""problems"" of modern couples with different characters? Events full of intrigue and controversy that in fact commonly occur in the provinces throughout the Balkans, but this time are colored by the dialect and cultural character of the Ulcinj area.",,2019,44,0.6,False,2019-04-30,Pse më do(n)?,sq,,0.0,0
Sadda Haq,182584,https://www.youtube.com/watch?v=QJOQEZQx_gE,Mandeep Benipal,"['Kuljinder Singh Sidhu', 'Gaurav Kakkar', 'Dev Kharoud', 'Dhriti Saharan', 'Talwinder Bhullar', 'Dinesh Sood', 'Sandeep Kapoor', 'Pramod Moutho', 'Sudanshu Ghor', 'Yaad Grewal', 'Prince K.J. Singh', 'Naginder Gakhar', 'Gurpreet Bhangu', 'Sunny Gill Ambersariya', 'Gogi Kohli', 'Ramniq Sandhu', 'Sukhwinder Raj', 'Himanshi Khurana']",,"Action, Crime, Drama",0,0,"The movie tells the story of Sharon Gill, a modern-day Canadian Sikh graduate student who travels to India as part of her thesis on minorities at war. Revelations about the past soon leave the student curious for more information, and Gill's awareness changes after maneuvering into prison to interview Kartaar Singh. Singh is a hockey player whose life experiences lead him to fight against corruption in the police and government systems. The film's central story is based around Kartaar Singh's journey which is filled with courage, perseverance, and faith.",http://www.saddahaqmovie.com/,2013,133,0.84,False,2013-04-10,Sadda Haq,pa,,5.2,2
Daddy Cool Munde Fool,184788,https://www.youtube.com/watch?v=vVZyv_TiwWM,Simerjit Singh,"['Amrinder Gill', 'Harish Verma', 'Yuvika Chaudhary', 'Ihana Dhillon', 'Jaswinder Bhalla', 'Rana Ranbir', 'Upasna Singh', 'Amar Noorie']",,Comedy,0,0,"Widower Parminder Singh Puppy is worried about the future of his careless and spoilt sons Gunny and Manni. Both the sons falls in love with two sisters Rinki and Minki. Parminder Singh is planning his own marriage with another widow Dilraaj Kaur Dil who was his lover during collage and unknown to him, is mother of Rinki and Minki. Parminder is also unware of their sons's love life. Parminder and his sons goes to Dilraaj's house with marriage proposal, with father unaware that his sons want to marry and sons unware about their father's wishes. This follows a lot of chaos and drama in their lives.",,2013,135,1.464,False,2013-04-12,Daddy Cool Munde Fool,pa,,0.0,0
Bikkar Bai Sentimental,186746,,Gautam Anil Nagrath,"['Jassi Jasraj', 'Preeti Jhangiani', 'Rana Ranbir', 'Shahbaz Khan', 'Bobby Sandhu', 'Sardar Sohi', 'Ritika Singh', 'Sachin Sharma']",,,0,0,The tale of a rebellious musician.,,2013,127,0.947,False,2013-04-19,Bikkar Bai Sentimental,en,,7.7,3
Lucky Di Unlucky Story,188342,https://www.youtube.com/watch?v=R-ZDcsPX6Ec,Smeep Kang,"['Gippy Grewal', 'Surveen Chawla', 'Jaswinder Bhalla', 'Binnu Dhillon', 'Gurpreet Ghuggi', 'Karamjit Anmol', 'Samiksha Singh']",,"Comedy, Drama",0,0,The story is based on the lives of ladiesman Lucky; and his three married friends and how they enchance minor troubles.,,2013,129,0.911,False,2013-04-26,Lucky Di Unlucky Story,pa,,8.5,4
Rangeelay,195739,https://www.youtube.com/watch?v=TjFP0CZ-ku0,Navaniat Singh,"['Jimmy Shergill', 'Neha Dhupia', 'Jaswinder Bhalla', 'Shavinder Mahal', 'Binnu Dhillon']",,"Drama, Action, Comedy",0,0,"Sonny is a collection agent for the Rangeelay Fynance Company. When he repossesses a scooter from Simmi, it's love at first sight. But she is free spirited, spoiled, cynical and does not believe in love. And she is also engaged to Ricky.",,2013,129,0.674,False,2013-05-24,Rangeelay,en,,5.0,2
Jatts in Golmaal,195737,https://www.youtube.com/watch?v=I_AiLcf2gU8,Ksshitij Chaudhary,"['Arya Babbar', 'Sameksha Oswal', 'Gurpreet Ghuggi', 'Binnu Dhillon', 'Veena Malik', 'Sardar Sohi', 'Karamjit Anmol']",,,0,0,A gang leader looks to a simpleton to provide him with a heart transplant.,,2013,128,0.946,False,2013-05-24,Jatts in Golmaal,hi,,6.6,5
Oye Hoye Pyar Ho Gaya,270071,https://www.youtube.com/watch?v=kiKJI7Meayo,Aditya Sood,"['Niharika Kareer', 'Binnu Dhillon', 'Sharry Maan', 'Ravinder Mand', 'Neha Negi', 'Wilson Negi', 'Yograj Singh', 'Sardar Sohi']",,"Comedy, Romance",300000,0,"Oye Hoye Pyar Ho Gaya is a story of two fun loving friends Sharry (Sharry Mann) and Harry (Rana Ranbir). Sharry falls for Meet, who is daughter of Police Commisioner Shamsher  Singh (Yograj Singh).  Chamkila (Binnu Dhillon) who is also trying his chances on Meet gets envy of Sharry and tries tarnishing his image in front of Meet’s family. After one two failed attempts, he finally succeeds in his mission leaving Meet shattered.",https://twitter.com/ohphg,2013,131,1.4,False,2013-06-14,Oye Hoye Pyar Ho Gaya,en,,4.5,1
Sikander,224325,,Jatinder Mauhar,"['Kartar Cheema', 'Gul Panag', 'Victor John', 'Yaad Grewal', 'Nishawn Bhullar', 'Nihal Purba', 'Gaurav Moudgill']",,"Action, Crime, Drama",0,0,"Sikander is a story of contemporary Punjabi youth. The Punjabi youth is being dubbed as drug addict, turbulent and quarrelsome. This film is an insider’s narrative, representing the corrupt practices and cruel politics in educational institutions which degrade these institutions.  It is also making poisonous impact on the society as a whole. Living in this vicious atmosphere the characters of this film are not aloof of its evils. They are part and parcel of the ambience around. The youth is advancing to indulge in organized crime. The political structures as well as socioeconomic conditions are responsible for such violent degeneration. Despite the dominantare drug addicts, turbulent and quarrelsome but they understand life very well. Rather they are very close to life.",,2013,105,0.919,False,2013-06-21,Sikander,pa,,0.0,0
Jatt & Juliet 2,203599,https://www.youtube.com/watch?v=FtGrababuKo,Anurag Singh,"['Diljit Dosanjh', 'Neeru Bajwa', 'Jaswinder Bhalla', 'Rana Jung Bahadur', 'Amrit Bhilla', 'Devinder Dillon', 'Rana Ranbir', 'B.N. Sharma', 'Max Teichman', 'Jason Segal', 'Anita Devgan', 'Bharti Singh', 'Vijay Tandon', 'Dolly Mattoo', 'Jacob Insley', 'Balinder Johal', 'Moishe Teichman', 'Hannah Henney', 'Jazzy B']",,"Comedy, Romance",0,0,"In order to get promoted, Fateh Singh, a constable, agrees to go to Canada and bring the commissioner's daughter back to her father. However, he ends up falling in love with her.",,2013,137,1.794,False,2013-06-28,ਜੱਟ ਐਂਡ ਜੂਲੀਅਟ 2,pa,,7.4,11
Fer Mamla Gadbad Gadbad,317231,https://www.youtube.com/watch?v=o6_LlmdGHNk,,"['Roshan Prince', 'Japji Khaira', 'Bhanu Sri Mehra', 'Karamjit Anmol', 'Rana Ranbir', 'B.N. Sharma', 'Hobby Dhaliwal', 'Satish Kaul', 'Sunita Dhir', 'Nisha Bano', 'Rana Jung Bahadur', 'Victor John']",,"Romance, Comedy",0,0,"FMGG’ is a romantic-comedy story revolving around an aspiring actor ‘Jassi’ (Roshan Prince) who dreams of making a movie and launch himself as a ‘hero’. So that he could get to marry his love of life ‘Roop’ (Bhanushree Mehra) and to fulfill his dreams, he starts doing immoral activities and makes quick-money by creating dramas.  During one such ‘drama’, he ends up breaking the marriage of ‘Geet’ (Japji Khaira) and incidentally gets married to her forcefully by the village community... And now he has ""Two"" girls in his life...  Will he end up with his love or his unexpected life partner?????",https://www.youtube.com/watch?v=z8oFYg-5pvQ,2013,133,0.774,False,2013-07-12,Fer Mamla Gadbad Gadbad,pa,,7.6,6
Best of Luck,209863,https://www.youtube.com/watch?v=7cKTXzebw1c,Sunny Sidhu,"['Gippy Grewal', 'Jazzy B', 'Simran Kaur Mundi', 'Sonam Bajwa', 'Binnu Dhillon', 'Puneet Issar']",,Comedy,0,0,"The story of a gangster, a pizza boy and a dumb plan.",,2013,133,1.809,False,2013-07-26,Best of Luck,pa,,5.1,5
Naughty Jatts,211108,https://www.youtube.com/watch?v=_HQF1Rmk1jc,Pankaj Batra,"['Neeru Bajwa', 'Arya Babbar', 'Roshan Prince', 'B.N. Sharma', 'Karamjit Anmol', 'Binnu Dhillon', 'Harby Sangha']",,,0,0,Three rural men chase the same girl.,,2013,0,1.374,False,2013-08-02,Naughty Jatts,en,,6.0,1
Punjab Bolda,452755,,Ravinder Peepat,"['Sarabjit Cheema', 'Anisha Dixit', 'Binnu Dhillon', 'Shavinder Mahal', 'B.N. Sharma', 'Karamjit Anmol']",,"History, Drama",0,0,"The film takes a reference of important historical events connected with Punjab and talks about the present. It touches upon events such as the partition of the country, 1984 anti-Sikh holocaust, and reflects the present situation of Punjab.",,2013,140,0.6,False,2013-08-16,Punjab Bolda,en,,0.0,0
Jatt Boys Putt Jattan De,215775,https://www.youtube.com/watch?v=RspHa2NBo98,Simranjit Singh Hundal,"['Sippy Gill', 'Isha Rikhi', 'Om Puri', 'Rahul Dev', 'Gugu Gill']",,Crime,0,0,"The Movie story is based on A Generation Gap. This Movie tries to break the gap, keeping the old and new generation intact with there emotions and with there roots. City life and rural life intact. This movie is not revolving around Jatt Story / Revenge. This movie kept the cast away. The movie sured Jatts are not the only cast who are farmers and these Jatts have one dialogue in common, if they don't speak with each other, they don't either fight with each other. In the movie they have sured old culture songs and also new today generation songs",,2013,123,1.214,False,2013-08-23,Jatt Boys Putt Jattan De,en,,0.0,0
Jatt Airways,217445,https://www.youtube.com/watch?v=VJep05kY19E,Harjit Singh Ricky,[],,,0,0,"Brothers want to marry a pair of sisters. Complications ensue. Jatt Airways is the Punjabi movie starring Alfaaz, Tulip Joshi, Padam Bhola, Smriti Khanna Jaswinder Bhalla, Binnu Dhillon, Rana Jang Bahadur, BN Sharma, Deepak Raja, Karamjit Anmol, Manreet Kaur, Kulwant Gill",,2013,135,0.6,False,2013-08-30,Jatt Airways,hi,,7.0,1
Haani,218902,https://www.youtube.com/watch?v=95ozz7lLbNk,Ammtoje Mann,"['Harbhajan Mann', 'Rupan Bal', 'Sarabjit Cheema', 'Mahreen Kaleka', 'Anuj Sachdeva', 'Sonia Mann', 'Gurdev Dhillon']",,"Action, Romance",0,0,"Haani is a romantic saga spanning two different generations of a family. It tells the story of love, friendship and honor immortalized by commitment. The film simultaneously narrates 2 plots. Ranjit (Harbhajan) and Jagga (Sarabjit) are best friends in 1964 where Ranjit falls for Sukhaan (Mahreen) and loves her to death. Other plot involves Harman (Anuj) and Preet's (Sonia) love story in 2013 and Tony (Rupan Bal) who has similar role to Jagga in the movie. Somehow fate connects these love stories together.",,2013,138,0.969,False,2013-09-06,ਹਾਣੀ,pa,,5.2,2
Dil Pardesi Ho Gaya,282770,,Thakur Tapasvi,"['Inderjit Nikku', 'Sana Nawaz', 'Daljeet Kaur', 'Shakti Kapoor', 'Raza Murad', 'Muhammad Sadiq', 'Jaspal Bhatti', 'Akshay Kumar', 'Raj Kumar Verka']",,,0,0,The film is an emotional drama based on the generations who have suffered ]he divide families following the partition of India and Pakistan in 1947.,,2013,142,1.494,False,2013-09-20,Dil Pardesi Ho Gaya,pa,,3.5,1
Young Malang,222420,,Rajdeep Singh,['Mathira'],,,0,0,3 men and 3 women from different backgrounds form a strong friendship.,,2013,0,0.6,False,2013-09-20,Young Malang,en,,0.0,0
Nabar: A Rebel with a Cause,223735,,Rajeev Kumar,"['Nishawn Bhullar', 'Harbinder Kaur Babli', 'Hardeep Gill', 'Rana Ranbir']",,"Drama, Family",0,0,"'NABAR' is the story of Surjan Singh, a Father, who became a Fighter from a Farmer to fight against Injustice. 'NABAR' is the story of Chindo, a mother, who got stuck in the most important moment of her life. Her son's marriage. 'NABAR' is the story of Manjeet, a girlfriend, who thinks death can kill life, but not relationship. 'NABAR' is the story of Karam, who has a dream to go abroad and earn a better living for his family. 'NABAR' is the story of Kapura, a politician, who can go to any extent for his profits. 'NABAR' is the story of Rana, a struggling comedian with golden heart, who will stand by truth at any cost. 'NABAR' is the story which has never been told before. Full of emotions, love, anger and happiness. 'NABAR' is the story with soulful music (romantic, Bhangra, shabad and chandi di war first time in Punjabi film.",,2013,112,0.631,False,2013-09-27,Nabar,en,,0.0,0
Aashiqui Not Allowed,227055,https://www.youtube.com/watch?v=dyY72W0V1p0,Rakesh Dhawan,"['Gurchet Chitrakar', 'Gurchet Chitrakar', 'Gurchet Chitrakar', 'B.N. Sharma', 'B.N. Sharma']",,,0,0,A prankster finds the tables have turned.,,2013,0,1.391,False,2013-10-05,Aashiqui Not Allowed,hi,,0.0,0
Jatt in Mood,509343,https://www.youtube.com/watch?v=vQHM8fHzhpU,,"['Jaswinder Bhalla', 'Karamjit Anmol', 'Harpreet dhillon']",,Comedy,0,0,Punjabi Comedy Movie  by Raj Brar,,2013,138,0.624,False,2013-10-04,Jatt in Mood,en,,1.0,1
Heer & Hero,228356,https://www.youtube.com/watch?v=PS4iF9VbCe8,Sagar S. Sharma,"['Arya Babbar', 'Minissha Lamba', 'Gurpreet Ghuggi', 'Manoj Pahwa', 'Mukul Dev', 'Hazel Keech', 'Preet Bhullar']",,,0,0,"Three young men attempt to win the heart of a career-oriented woman by being the first to help her travel abroad. Heer and Hero is the story of three lovers with a girl. The girl is very career-oriented and tells these men that if one of them helps her to go to a foreign country for her dream project, she will choose him as her partner. The story goes on with the journey to reach the destination with these men.",,2013,0,0.849,False,2013-10-19,Heer and Hero,pa,,0.0,0
Ishq Garaari,229744,,Dheeraj Rattan,"['Sharry Maan', 'Gulzar Chahal', 'Prabhleen Sandhu']",,,0,0,Three friends compete for the attention of a beautiful woman.,,2013,0,1.274,False,2013-10-25,Ishq Garaari,pa,,5.5,2
Bhaji in Problem,235990,https://www.youtube.com/watch?v=c6Wk8bbTsII,Smeep Kang,"['Gippy Grewal', 'Gurpreet Ghuggi', 'Khushboo Grewal', 'Ragini Khanna', 'B.N. Sharma', 'Misha Bajwa', 'Karamjit Anmol', 'Japji Khaira', 'Om Puri', 'Avtar Gill', 'Rana Jung Bahadur', 'Harby Sangha']",,"Comedy, Drama, Romance",0,0,Sundeep leads a double life when he marries two women and keeps them from one another. His carefully planned life unravels when an old friend who knows his secret arrives looking to fall in love.,,2013,117,2.906,False,2013-11-15,Bhaji in Problem,pa,,8.0,4
Just U & Me,376062,,Manduip Singh,"['Jaswinder Bhalla', 'Gitaz Bindrakhia', 'Deepshika Nagpal', 'Priyal Gor', 'Shahbaz Khan', 'Himani Shivpuri', 'Chandrachur Singh', 'Bhotu Shah', 'Manoj Pahwa']",,"Romance, Comedy",0,0,Gitaz Bindrakhia &amp; Priyal Gor Movie,,2013,0,0.654,False,2013-12-06,Just U & Me,en,,5.0,2
Love Yoou Soniye,241093,,Sahil Kohli,[],,,0,0,"Members of rival families eventually realize they are falling in love, much to their parents' consternation.",,2013,0,0.6,False,2013-12-06,Love Yoou Soniye,en,,0.0,0
Rab Ton Sohna Ishq,274139,,,"['Mandeep Mandy', 'Avantika Hundal', 'Milind Gunaji', 'Rana Jung Bahadur']",,,0,0,"Story of Rabb Ton Sohna Ishq is about Kiran and Sooraj’s innocent love, who get aparted in childhood.",,2013,138,1.532,False,2013-12-13,Rab Ton Sohna Ishq,pa,,0.0,0
Patiala Dreamz,248758,,Abhishek Saxena,[],,,0,0,A Canadian travels to India to unravel the meaning behind his dreams of Patiala.,,2014,0,0.844,False,2014-01-10,Patiala Dreamz,pa,,0.0,0
Veeran Naal Sardari,376385,,,"['Jaspinder Cheema', 'Rai Jujhar', 'Sukhbir Razia']",,,0,0,"This story is based on a long forgotten folklore of Veera and her brother, adapted in today's time. It still has the essence of Guru Nanaks blessings to mankind.",,2014,0,0.6,False,2014-01-17,Veeran Naal Sardari,en,,0.0,0
